config.seed,timestamp,config.config_name,config.config_stem,config.config_path,experiment_dir,summary_path,config.num_pos,config.gen_strategy,config.empirical_bank_size,config.empirical_bank_select_mode,config.empirical_sigma_scale,config.augment_copies,pattern_eval.P  DFUDS,pattern_eval.P' DFUDS,pattern_eval.ノード数の差 (P'- P),pattern_eval.辺数の差 (P'- P),pattern_eval.変数数の差 (P'- P),pattern_eval.DFUDS長の差 (P'- P),pattern_eval.特化度 (node増加率),pattern_eval.Pprime_vs_original_match_rate,vae_eval.encoded_z,vae_eval.empirical_latent,vae_eval.empirical_latent_unique,vae_eval.mu_profile,generate_eval.match_rate,generate_eval.unique_graphs,config.K,config.add_nodes,config.config_seed,config.edge_labels,config.encoder_layers,config.eval_num_samples,config.max_beta,config.model_path,config.n_samples,config.output,config.pat_nodes,config.total_epochs,generate_eval.match_rate_count,generate_eval.max_trials,generate_eval.saved_neg,generate_eval.saved_pos,generate_eval.strategy,generate_eval.total_gen,pattern_eval.P  DFUDS長,pattern_eval.P  ノード数,pattern_eval.P  変数数,pattern_eval.P  辺数,pattern_eval.P' DFUDS長,pattern_eval.P' ノード数,pattern_eval.P' 変数数,pattern_eval.P' 辺数,pattern_eval.Pprime_vs_original_count,vae_eval.Pprime_vs_original,vae_eval.Pprime_vs_original_count,vae_eval_empirical_sweep.bank100.actual_bank_size,vae_eval_empirical_sweep.bank100.bank_size,vae_eval_empirical_sweep.bank100.match_rate,vae_eval_empirical_sweep.bank100.select_mode,vae_eval_empirical_sweep.bank100.sigma_scale,vae_eval_empirical_sweep.bank100.total_means,vae_eval_empirical_sweep.bank100.unique_graphs,vae_eval_empirical_sweep.bank20.actual_bank_size,vae_eval_empirical_sweep.bank20.bank_size,vae_eval_empirical_sweep.bank20.match_rate,vae_eval_empirical_sweep.bank20.select_mode,vae_eval_empirical_sweep.bank20.sigma_scale,vae_eval_empirical_sweep.bank20.total_means,vae_eval_empirical_sweep.bank20.unique_graphs,vae_eval_empirical_sweep.bank50.bank_size,vae_eval_empirical_sweep.bank50.match_rate,vae_eval_empirical_sweep.bank50.select_mode,vae_eval_empirical_sweep.bank50.sigma_scale,vae_eval_empirical_sweep.bank50.unique_graphs,vae_eval_empirical_sweep.full.bank_size,vae_eval_empirical_sweep.full.match_rate,vae_eval_empirical_sweep.full.select_mode,vae_eval_empirical_sweep.full.sigma_scale,vae_eval_empirical_sweep.full.unique_graphs
1254,20260403_125513,np2000_bank100.json,np2000_bank100,/home/shoudai/Py/28/configs/empirical/np2000_bank100.json,experiments/20260403_125513_np2000_bank100_seed1254,experiments/20260403_125513_np2000_bank100_seed1254/summary.json,2000,empirical,100,fps,0.15,1,"0,0,0,0,#,0,d,0,0,0,b,0,a,0,d,e,d,X,X,b","0,0,0,0,#,X,b,0,d,0,0,0,b,X,d,0,a,0,d,e",0,0,0,0,0.0,1.0,1.0,1.0,65,0.0,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np2000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,39,10,2,9,2000/2000,1.0,2000/2000,100,100,1.0,fps,0.15,400,65,,,,,,,,,,,,,,,,,
1255,20260403_130816,np2000_bank100.json,np2000_bank100,/home/shoudai/Py/28/configs/empirical/np2000_bank100.json,experiments/20260403_130816_np2000_bank100_seed1255,experiments/20260403_130816_np2000_bank100_seed1255/summary.json,2000,empirical,100,fps,0.15,1,"0,0,#,0,d,0,0,d,0,0,0,0,b,X,X,a,X,0,d,c","0,0,#,0,d,0,0,d,0,0,0,0,b,X,0,X,X,X,a,0,d,c",1,1,1,4,0.1,0.9995,1.0,1.0,68,0.06,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np2000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,3,9,43,11,4,10,1999/2000,0.9995,1999/2000,100,100,1.0,fps,0.15,400,68,,,,,,,,,,,,,,,,,
1256,20260403_131722,np2000_bank100.json,np2000_bank100,/home/shoudai/Py/28/configs/empirical/np2000_bank100.json,experiments/20260403_131722_np2000_bank100_seed1256,experiments/20260403_131722_np2000_bank100_seed1256/summary.json,2000,empirical,100,fps,0.15,1,"0,0,#,0,e,0,0,d,0,0,d,0,0,c,X,c,0,e,a,c","0,0,#,0,e,0,0,d,0,0,d,0,0,c,0,X,X,c,0,e,a,c",1,1,1,4,0.1,1.0,1.0,1.0,60,0.06,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np2000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,43,11,2,10,2000/2000,1.0,2000/2000,100,100,1.0,fps,0.15,400,60,,,,,,,,,,,,,,,,,
1257,20260403_132419,np2000_bank100.json,np2000_bank100,/home/shoudai/Py/28/configs/empirical/np2000_bank100.json,experiments/20260403_132419_np2000_bank100_seed1257,experiments/20260403_132419_np2000_bank100_seed1257/summary.json,2000,empirical,100,fps,0.15,1,"0,0,0,#,0,e,0,c,0,c,0,0,d,X,X,0,0,a,X,X","0,0,0,#,0,e,0,c,0,c,X,0,0,a,X,X",-2,-2,-1,-8,-0.2,1.0,0.9125,0.97,69,0.0,0.95,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np2000_bank100,10,300,95/100,5000,5,95,empirical,100,39,10,4,9,31,8,3,7,2000/2000,1.0,2000/2000,100,100,0.97,fps,0.15,400,69,,,,,,,,,,,,,,,,,
1258,20260403_133156,np2000_bank100.json,np2000_bank100,/home/shoudai/Py/28/configs/empirical/np2000_bank100.json,experiments/20260403_133156_np2000_bank100_seed1258,experiments/20260403_133156_np2000_bank100_seed1258/summary.json,2000,empirical,100,fps,0.15,1,"0,0,0,#,0,b,0,0,0,e,e,e,X,0,0,e,0,c,X,X","0,0,0,#,0,b,0,0,0,e,X,e,e,0,0,e,X,0,c,X",0,0,0,0,0.0,1.0,1.0,1.0,63,0.34,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np2000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,3,9,39,10,3,9,2000/2000,1.0,2000/2000,100,100,1.0,fps,0.15,400,63,,,,,,,,,,,,,,,,,
1259,20260403_134607,np2000_bank100.json,np2000_bank100,/home/shoudai/Py/28/configs/empirical/np2000_bank100.json,experiments/20260403_134607_np2000_bank100_seed1259,experiments/20260403_134607_np2000_bank100_seed1259/summary.json,2000,empirical,100,fps,0.15,1,"0,0,0,#,0,b,0,0,e,0,0,0,0,d,X,X,X,X,X,X","0,0,0,#,X,0,b,0,0,e,X,0,0,0,0,d,X,X,X,X",0,0,0,0,0.0,1.0,1.0,1.0,59,0.13,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np2000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,6,9,39,10,6,9,2000/2000,1.0,2000/2000,100,100,1.0,fps,0.15,400,59,,,,,,,,,,,,,,,,,
1260,20260403_135748,np2000_bank100.json,np2000_bank100,/home/shoudai/Py/28/configs/empirical/np2000_bank100.json,experiments/20260403_135748_np2000_bank100_seed1260,experiments/20260403_135748_np2000_bank100_seed1260/summary.json,2000,empirical,100,fps,0.15,1,"0,0,0,0,0,#,0,d,0,0,d,a,b,0,b,X,0,a,X,b","0,0,0,0,0,#,0,d,0,0,d,X,X,0,a,X,0,b,X,b",0,0,2,0,0.0,1.0,0.9825,0.97,68,0.01,0.97,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np2000_bank100,10,300,97/100,5000,3,97,empirical,100,39,10,2,9,39,10,4,9,2000/2000,1.0,2000/2000,100,100,0.97,fps,0.15,400,68,,,,,,,,,,,,,,,,,
1261,20260403_140323,np2000_bank100.json,np2000_bank100,/home/shoudai/Py/28/configs/empirical/np2000_bank100.json,experiments/20260403_140323_np2000_bank100_seed1261,experiments/20260403_140323_np2000_bank100_seed1261/summary.json,2000,empirical,100,fps,0.15,1,"0,0,0,#,0,0,0,a,0,e,X,0,b,b,X,0,0,b,d,X","0,0,0,#,0,0,0,a,X,0,e,X,0,b,X,0,0,b,X,d",0,0,1,0,0.0,1.0,0.9775,0.99,68,0.04,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np2000_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,3,9,39,10,4,9,2000/2000,1.0,2000/2000,100,100,0.99,fps,0.15,400,68,,,,,,,,,,,,,,,,,
1262,20260403_141150,np2000_bank100.json,np2000_bank100,/home/shoudai/Py/28/configs/empirical/np2000_bank100.json,experiments/20260403_141150_np2000_bank100_seed1262,experiments/20260403_141150_np2000_bank100_seed1262/summary.json,2000,empirical,100,fps,0.15,1,"0,0,0,0,#,0,0,d,0,d,0,b,X,X,0,0,b,d,X,d","0,0,0,0,#,0,0,d,X,0,d,0,b,X,0,0,b,X,d,d",0,0,0,0,0.0,1.0,1.0,1.0,60,0.0,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np2000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,3,9,39,10,3,9,2000/2000,1.0,2000/2000,100,100,1.0,fps,0.15,400,60,,,,,,,,,,,,,,,,,
1263,20260403_143305,np2000_bank100.json,np2000_bank100,/home/shoudai/Py/28/configs/empirical/np2000_bank100.json,experiments/20260403_143305_np2000_bank100_seed1263,experiments/20260403_143305_np2000_bank100_seed1263/summary.json,2000,empirical,100,fps,0.15,1,"0,0,#,0,0,b,0,0,0,0,0,0,e,X,e,X,d,e,a,a","0,0,#,0,0,b,0,0,0,0,0,0,e,X,0,X,X,a,e,d,e,a",1,1,1,4,0.1,0.9995,1.0,1.0,66,0.64,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np2000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,43,11,3,10,1999/2000,0.9995,1999/2000,100,100,1.0,fps,0.15,400,66,,,,,,,,,,,,,,,,,
1244,20260403_143842,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_143842_np1000_bankfull_seed1244,experiments/20260403_143842_np1000_bankfull_seed1244/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,0,0,#,0,e,0,0,c,0,d,X,0,c,X,X,X,X","0,0,0,0,0,#,X,X,X,0,e,0,X,X",-3,-3,0,-12,-0.3,1.0,0.985,0.96,76,0.0,0.98,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,98/100,5000,2,98,empirical,100,39,10,5,9,27,7,5,6,1000/1000,1.0,1000/1000,,100,0.99,fps,0.15,,68,,20,1.0,fps,0.15,,26,50,0.97,fps,0.15,53,,0.96,fps,0.15,76
1245,20260403_144209,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_144209_np1000_bankfull_seed1245,experiments/20260403_144209_np1000_bankfull_seed1245/summary.json,1000,empirical,,fps,0.15,1,"0,0,#,0,0,c,0,0,d,0,0,b,0,0,a,X,X,X,X,X","0,0,#,0,0,c,X,0,0,d,X,0,0,b,X,0,0,a,X,X",0,0,0,0,0.0,1.0,1.0,1.0,81,0.04,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,5,9,39,10,5,9,1000/1000,1.0,1000/1000,,100,0.99,fps,0.15,,69,,20,0.99,fps,0.15,,28,50,1.0,fps,0.15,47,,1.0,fps,0.15,81
1246,20260403_144623,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_144623_np1000_bankfull_seed1246,experiments/20260403_144623_np1000_bankfull_seed1246/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,#,0,b,0,0,0,0,0,e,c,a,b,e,X,0,e,b","0,0,0,#,0,b,0,0,0,0,0,e,0,X,X,a,c,e,b,0,e,b",1,1,1,4,0.1,1.0,1.0,1.0,84,0.75,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,43,11,2,10,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,61,,20,1.0,fps,0.15,,20,50,1.0,fps,0.15,43,,1.0,fps,0.15,84
1247,20260403_145015,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_145015_np1000_bankfull_seed1247,experiments/20260403_145015_np1000_bankfull_seed1247/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,0,0,0,#,0,0,c,0,0,e,d,e,d,a,b,c,X","0,0,0,0,0,0,#,X,0,0,c,X,0,0,e,X,X,b,c,a",0,0,3,0,0.0,1.0,0.94,0.93,78,0.0,0.93,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,93/100,5000,7,93,empirical,100,39,10,1,9,39,10,4,9,1000/1000,1.0,1000/1000,,100,0.94,fps,0.15,,66,,20,0.94,fps,0.15,,20,50,0.96,fps,0.15,44,,0.93,fps,0.15,78
1248,20260403_145438,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_145438_np1000_bankfull_seed1248,experiments/20260403_145438_np1000_bankfull_seed1248/summary.json,1000,empirical,,fps,0.15,1,"0,0,#,0,c,0,e,0,a,0,0,0,0,0,c,X,X,X,X,X","0,0,#,0,c,0,e,0,a,0,0,0,0,0,c,X,X,X,X,X",0,0,0,0,0.0,1.0,1.0,1.0,85,0.76,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,5,9,39,10,5,9,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,70,,20,1.0,fps,0.15,,28,50,1.0,fps,0.15,52,,1.0,fps,0.15,85
1249,20260403_145947,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_145947_np1000_bankfull_seed1249,experiments/20260403_145947_np1000_bankfull_seed1249/summary.json,1000,empirical,,fps,0.15,1,"0,0,#,0,b,0,0,b,0,0,d,0,d,c,0,d,c,0,a,X","0,0,#,0,b,0,0,b,0,a,0,X,X,0,0,d,0,d,c,0,d,c",1,1,1,4,0.1,1.0,1.0,1.0,81,0.03,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,43,11,2,10,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,61,,20,1.0,fps,0.15,,21,50,1.0,fps,0.15,46,,1.0,fps,0.15,81
1250,20260403_150551,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_150551_np1000_bankfull_seed1250,experiments/20260403_150551_np1000_bankfull_seed1250/summary.json,1000,empirical,,fps,0.15,1,"0,0,#,0,0,0,0,0,c,0,0,0,c,d,X,X,a,X,X,e","0,0,#,0,0,0,0,0,c,X,X,X,X,a",-3,-3,0,-12,-0.3,1.0,0.695,0.71,81,0.17,0.72,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,72/100,5000,28,72,empirical,100,39,10,4,9,27,7,4,6,1000/1000,1.0,1000/1000,,100,0.66,fps,0.15,,69,,20,0.61,fps,0.15,,41,50,0.57,fps,0.15,51,,0.71,fps,0.15,81
1251,20260403_151018,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_151018_np1000_bankfull_seed1251,experiments/20260403_151018_np1000_bankfull_seed1251/summary.json,1000,empirical,,fps,0.15,1,"0,0,#,0,c,0,b,0,d,0,d,0,c,0,0,b,0,c,d,X","0,0,#,0,c,0,b,0,d,0,d,0,c,0,0,b,X,0,c,d",0,0,0,0,0.0,1.0,1.0,1.0,79,0.03,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,39,10,1,9,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,64,,20,1.0,fps,0.15,,20,50,1.0,fps,0.15,41,,1.0,fps,0.15,79
1252,20260403_151603,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_151603_np1000_bankfull_seed1252,experiments/20260403_151603_np1000_bankfull_seed1252/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,#,0,d,0,c,0,0,c,X,X,0,b,0,0,d,X,X","0,0,0,#,0,b,0,0,d,X,X,0,d,0,c,0,0,c,X,X",0,0,0,0,0.0,1.0,1.0,1.0,77,0.58,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,4,9,39,10,4,9,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,64,,20,1.0,fps,0.15,,24,50,1.0,fps,0.15,46,,1.0,fps,0.15,77
1253,20260403_151943,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_151943_np1000_bankfull_seed1253,experiments/20260403_151943_np1000_bankfull_seed1253/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,#,0,0,0,a,0,d,0,c,X,0,b,a,a,0,d,X","0,0,0,#,0,0,0,a,0,b,a,0,d,0,c,X,a,0,d,X",0,0,0,0,0.0,1.0,0.99,1.0,85,0.01,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,39,10,2,9,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,65,,20,0.94,fps,0.15,,22,50,0.96,fps,0.15,47,,1.0,fps,0.15,85
1254,20260403_152353,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_152353_np1000_bankfull_seed1254,experiments/20260403_152353_np1000_bankfull_seed1254/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,0,#,0,d,0,0,0,b,0,a,0,d,e,d,X,X,b","0,0,0,0,#,X,b,0,d,0,0,0,b,X,X,0,a,0,d,X",0,0,2,0,0.0,1.0,0.915,0.87,83,0.0,0.88,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,88/100,5000,12,88,empirical,100,39,10,2,9,39,10,4,9,1000/1000,1.0,1000/1000,,100,0.87,fps,0.15,,62,,20,0.88,fps,0.15,,21,50,0.86,fps,0.15,47,,0.87,fps,0.15,83
1255,20260403_152955,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_152955_np1000_bankfull_seed1255,experiments/20260403_152955_np1000_bankfull_seed1255/summary.json,1000,empirical,,fps,0.15,1,"0,0,#,0,d,0,0,d,0,0,0,0,b,X,X,a,X,0,d,c","0,0,#,0,d,0,0,d,0,0,0,0,b,X,0,X,X,X,a,0,d,X",1,1,2,4,0.1,1.0,0.995,0.99,80,0.09,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,99/100,5000,1,99,empirical,100,39,10,3,9,43,11,5,10,1000/1000,1.0,1000/1000,,100,0.99,fps,0.15,,69,,20,1.0,fps,0.15,,22,50,1.0,fps,0.15,43,,0.99,fps,0.15,80
1256,20260403_153318,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_153318_np1000_bankfull_seed1256,experiments/20260403_153318_np1000_bankfull_seed1256/summary.json,1000,empirical,,fps,0.15,1,"0,0,#,0,e,0,0,d,0,0,d,0,0,c,X,c,0,e,a,c","0,0,#,0,e,0,0,d,0,0,d,0,0,c,0,X,0,X,X,X,0,e,a,c",2,2,3,8,0.2,0.99,0.96,0.97,72,0.04,0.96,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,96/100,5000,4,96,empirical,100,39,10,1,9,47,12,4,11,990/1000,0.99,990/1000,,100,0.94,fps,0.15,,66,,20,0.98,fps,0.15,,23,50,0.92,fps,0.15,49,,0.97,fps,0.15,72
1257,20260403_153805,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_153805_np1000_bankfull_seed1257,experiments/20260403_153805_np1000_bankfull_seed1257/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,#,0,e,0,c,0,c,0,0,d,X,X,0,0,a,X,X","0,0,0,#,X,0,e,0,c,0,c,0,0,d,X,X",-2,-2,-1,-8,-0.2,1.0,0.975,0.96,82,0.0,0.98,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,98/100,5000,2,98,empirical,100,39,10,4,9,31,8,3,7,1000/1000,1.0,1000/1000,,100,0.93,fps,0.15,,67,,20,1.0,fps,0.15,,25,50,0.99,fps,0.15,53,,0.96,fps,0.15,82
1258,20260403_154159,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_154159_np1000_bankfull_seed1258,experiments/20260403_154159_np1000_bankfull_seed1258/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,#,0,b,0,0,0,e,e,e,X,0,0,e,0,c,X,X","0,0,0,#,0,b,0,0,0,e,X,X,e,0,0,e,X,0,c,X",0,0,1,0,0.0,1.0,0.995,0.99,78,0.19,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,99/100,5000,1,99,empirical,100,39,10,3,9,39,10,4,9,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,61,,20,1.0,fps,0.15,,21,50,1.0,fps,0.15,48,,0.99,fps,0.15,78
1259,20260403_154837,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_154837_np1000_bankfull_seed1259,experiments/20260403_154837_np1000_bankfull_seed1259/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,#,0,b,0,0,e,0,0,0,0,d,X,X,X,X,X,X","0,0,0,#,X,0,b,0,0,e,X,0,0,0,0,d,X,X,X,X",0,0,0,0,0.0,1.0,1.0,1.0,76,0.05,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,6,9,39,10,6,9,1000/1000,1.0,1000/1000,,100,1.0,fps,0.15,,65,,20,1.0,fps,0.15,,22,50,1.0,fps,0.15,44,,1.0,fps,0.15,76
1260,20260403_155344,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_155344_np1000_bankfull_seed1260,experiments/20260403_155344_np1000_bankfull_seed1260/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,0,0,#,0,d,0,0,d,a,b,0,b,X,0,a,X,b","0,0,0,0,0,#,X,0,a,X,0,d,0,0,d,X,X,b",-1,-1,2,-4,-0.1,1.0,0.925,0.91,89,0.01,0.91,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,91/100,5000,9,91,empirical,100,39,10,2,9,35,9,4,8,1000/1000,1.0,1000/1000,,100,0.9,fps,0.15,,77,,20,0.84,fps,0.15,,26,50,0.89,fps,0.15,55,,0.91,fps,0.15,89
1261,20260403_155728,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_155728_np1000_bankfull_seed1261,experiments/20260403_155728_np1000_bankfull_seed1261/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,#,0,0,0,a,0,e,X,0,b,b,X,0,0,b,d,X","0,0,0,#,0,0,0,a,X,0,e,X,0,b,X,0,0,b,X,X",0,0,2,0,0.0,1.0,0.87,0.91,84,0.02,0.91,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,91/100,5000,9,91,empirical,100,39,10,3,9,39,10,5,9,1000/1000,1.0,1000/1000,,100,0.91,fps,0.15,,73,,20,0.86,fps,0.15,,26,50,0.97,fps,0.15,54,,0.91,fps,0.15,84
1262,20260403_160151,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_160151_np1000_bankfull_seed1262,experiments/20260403_160151_np1000_bankfull_seed1262/summary.json,1000,empirical,,fps,0.15,1,"0,0,0,0,#,0,0,d,0,d,0,b,X,X,0,0,b,d,X,d","0,0,0,0,#,0,0,d,X,0,d,0,b,X,0,0,b,X,X,d",0,0,1,0,0.0,1.0,0.93,0.9,76,0.07,0.89,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,89/100,5000,11,89,empirical,100,39,10,3,9,39,10,4,9,1000/1000,1.0,1000/1000,,100,0.89,fps,0.15,,68,,20,0.9,fps,0.15,,25,50,0.93,fps,0.15,49,,0.9,fps,0.15,76
1263,20260403_160955,np1000_bankfull.json,np1000_bankfull,/home/shoudai/Py/28/configs/empirical/np1000_bankfull.json,experiments/20260403_160955_np1000_bankfull_seed1263,experiments/20260403_160955_np1000_bankfull_seed1263/summary.json,1000,empirical,,fps,0.15,1,"0,0,#,0,0,b,0,0,0,0,0,0,e,X,e,X,d,e,a,a","0,0,#,0,0,b,0,0,0,0,0,0,e,X,0,X,X,a,e,d,e,a",1,1,1,4,0.1,0.999,1.0,1.0,77,0.21,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bankfull,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,43,11,3,10,999/1000,0.999,999/1000,,100,1.0,fps,0.15,,68,,20,1.0,fps,0.15,,20,50,1.0,fps,0.15,45,,1.0,fps,0.15,77
1244,20260403_161549,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260403_161549_np1000_bank20_seed1244,experiments/20260403_161549_np1000_bank20_seed1244/summary.json,1000,empirical,20,fps,0.15,1,"0,0,0,0,0,#,0,e,0,0,c,0,d,X,0,c,X,X,X,X","0,0,0,0,0,#,X,X,X,0,e,0,0,c,0,c,X,0,d,X",0,0,0,0,0.0,1.0,1.0,1.0,23,0.0,1.0,41,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,41/41,5000,0,41,empirical,41,39,10,5,9,39,10,5,9,1000/1000,1.0,1000/1000,,,,,,,,20,20,1.0,fps,0.15,200,23,,,,,,,,,,
1245,20260403_161958,np1000_bank20.json,np1000_bank20,/home/shoudai/Py/28/configs/empirical/np1000_bank20.json,experiments/20260403_161958_np1000_bank20_seed1245,experiments/20260403_161958_np1000_bank20_seed1245/summary.json,1000,empirical,20,fps,0.15,1,"0,0,#,0,0,c,0,0,d,0,0,b,0,0,a,X,X,X,X,X","0,0,#,0,0,c,X,0,0,d,X,0,0,b,X,X",-2,-2,-1,-8,-0.2,1.0,0.98,0.92,30,0.1,0.9,80,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank20,10,300,72/80,5000,8,72,empirical,80,39,10,5,9,31,8,4,7,1000/1000,1.0,1000/1000,,,,,,,,20,20,0.92,fps,0.15,200,30,,,,,,,,,,
